No, norma, norm_delta_time, elapsed_time
426, 0.527412, 0.00105861, 0.40426
427, 0.526329, 0.00105726, 0.405317
428, 0.525339, 0.00105611, 0.406373
429, 0.524141, 0.00105455, 0.407427
430, 0.523254, 0.00105364, 0.408481
431, 0.522133, 0.00105228, 0.409533
432, 0.521114, 0.00105115, 0.410585
433, 0.520266, 0.00105039, 0.411635
434, 0.519153, 0.00104912, 0.412684
435, 0.518322, 0.00104846, 0.413733
436, 0.517335, 0.0010475, 0.41478
437, 0.51639, 0.00104667, 0.415827
438, 0.515627, 0.00104625, 0.416873
439, 0.514599, 0.00104531, 0.417918
440, 0.513822, 0.00104493, 0.418963
441, 0.512912, 0.00104431, 0.420008
442, 0.512031, 0.00104379, 0.421051
443, 0.511305, 0.00104363, 0.422095
444, 0.510346, 0.00104301, 0.423138
445, 0.509605, 0.0010429, 0.424181
446, 0.508739, 0.00104255, 0.425223
447, 0.507902, 0.00104229, 0.426266
448, 0.507195, 0.00104235, 0.427308
449, 0.506283, 0.001042, 0.42835
450, 0.505563, 0.00104208, 0.429392
451, 0.50473, 0.00104195, 0.430434
452, 0.50392, 0.00104189, 0.431476
453, 0.503234, 0.00104212, 0.432518
454, 0.502351, 0.00104195, 0.43356
455, 0.501636, 0.00104215, 0.434602
456, 0.500841, 0.00104221, 0.435644
457, 0.500041, 0.00104226, 0.436687
458, 0.499384, 0.00104264, 0.437729
459, 0.498513, 0.00104257, 0.438772
460, 0.497788, 0.00104282, 0.439815
461, 0.49704, 0.00104303, 0.440858
462, 0.496233, 0.00104313, 0.441901
463, 0.495577, 0.00104355, 0.442944
464, 0.494739, 0.00104359, 0.443988
465, 0.493992, 0.00104383, 0.445032
466, 0.493295, 0.00104418, 0.446076
467, 0.492471, 0.00104427, 0.44712
468, 0.49178, 0.00104464, 0.448165
469, 0.491005, 0.00104483, 0.44921
470, 0.490229, 0.00104503, 0.450255
471, 0.489584, 0.0010455, 0.4513
472, 0.488739, 0.00104555, 0.452346
473, 0.488011, 0.00104585, 0.453392
474, 0.487298, 0.00104618, 0.454438
475, 0.486493, 0.00104632, 0.455484
476, 0.485814, 0.00104672, 0.456531
477, 0.485031, 0.00104691, 0.457578
478, 0.484267, 0.00104713, 0.458625
479, 0.483614, 0.00104759, 0.459672
480, 0.482782, 0.00104766, 0.46072
481, 0.482064, 0.00104798, 0.461768
482, 0.481348, 0.0010483, 0.462816
483, 0.480554, 0.00104844, 0.463865
484, 0.479884, 0.00104886, 0.464914
485, 0.479101, 0.00104903, 0.465963
486, 0.478349, 0.00104926, 0.467012
487, 0.477695, 0.00104971, 0.468062
488, 0.476877, 0.00104979, 0.469111
489, 0.47617, 0.00105011, 0.470162
490, 0.475457, 0.00105041, 0.471212
491, 0.474677, 0.00105057, 0.472263
492, 0.474018, 0.00105099, 0.473314
493, 0.473242, 0.00105114, 0.474365
494, 0.472503, 0.00105138, 0.475416
495, 0.471853, 0.00105181, 0.476468
496, 0.471052, 0.0010519, 0.47752
497, 0.470359, 0.00105223, 0.478572
498, 0.469652, 0.00105252, 0.479625
499, 0.468889, 0.00105268, 0.480677
500, 0.468245, 0.0010531, 0.48173
501, 0.467477, 0.00105324, 0.482784
502, 0.466755, 0.00105349, 0.483837
503, 0.466112, 0.0010539, 0.484891
504, 0.465329, 0.001054, 0.485945
505, 0.464652, 0.00105433, 0.486999
506, 0.463953, 0.0010546, 0.488054
507, 0.463207, 0.00105477, 0.489109
508, 0.462578, 0.0010552, 0.490164
509, 0.461821, 0.00105532, 0.491219
510, 0.461115, 0.00105557, 0.492275
511, 0.460479, 0.00105597, 0.493331
512, 0.459714, 0.00105606, 0.494387
513, 0.459051, 0.00105639, 0.495443
514, 0.458362, 0.00105666, 0.4965
515, 0.457631, 0.00105682, 0.497557
516, 0.457013, 0.00105724, 0.498614
517, 0.456267, 0.00105736, 0.499671
518, 0.455573, 0.00105759, 0.500729
519, 0.454946, 0.00105798, 0.501787
520, 0.454193, 0.00105806, 0.502845
521, 0.453538, 0.00105838, 0.503903
522, 0.452859, 0.00105863, 0.504962
523, 0.452136, 0.00105878, 0.506021
524, 0.451522, 0.00105917, 0.50708
525, 0.450788, 0.00105928, 0.508139
526, 0.450097, 0.00105949, 0.509199
527, 0.449479, 0.00105987, 0.510258
528, 0.448728, 0.00105992, 0.511318
529, 0.44807, 0.0010602, 0.512379
530, 0.447403, 0.00106044, 0.513439
531, 0.446677, 0.00106055, 0.5145
532, 0.446052, 0.00106089, 0.51556
533, 0.445331, 0.00106099, 0.516621
534, 0.44463, 0.00106115, 0.517683
535, 0.444024, 0.00106152, 0.518744
536, 0.443261, 0.00106151, 0.519806
537, 0.442585, 0.00106171, 0.520867
538, 0.441931, 0.00106196, 0.521929
539, 0.441186, 0.00106198, 0.522991
540, 0.440534, 0.00106223, 0.524054
541, 0.439831, 0.00106235, 0.525116
542, 0.439103, 0.0010624, 0.526178
543, 0.438476, 0.00106269, 0.527241
544, 0.43772, 0.00106267, 0.528304
545, 0.437009, 0.00106275, 0.529366
546, 0.436373, 0.00106301, 0.530429
547, 0.435593, 0.00106291, 0.531492
548, 0.4349, 0.00106303, 0.532555
549, 0.434218, 0.00106316, 0.533619
550, 0.433449, 0.00106308, 0.534682
551, 0.432774, 0.00106322, 0.535745
552, 0.432043, 0.00106322, 0.536808
553, 0.431286, 0.00106315, 0.537871
554, 0.430632, 0.00106333, 0.538935
555, 0.429849, 0.00106319, 0.539998
556, 0.429106, 0.00106314, 0.541061
557, 0.428451, 0.0010633, 0.542124
558, 0.427636, 0.00106306, 0.543187
559, 0.426909, 0.00106303, 0.54425
560, 0.42621, 0.00106306, 0.545313
561, 0.425407, 0.00106283, 0.546376
562, 0.424701, 0.00106284, 0.547439
563, 0.423954, 0.00106274, 0.548502
564, 0.423167, 0.00106252, 0.549564
565, 0.422486, 0.00106257, 0.550627
566, 0.42169, 0.00106233, 0.551689
567, 0.420924, 0.00106215, 0.552751
568, 0.420261, 0.00106222, 0.553813
569, 0.419427, 0.00106185, 0.554875
570, 0.418688, 0.00106172, 0.555937
571, 0.417982, 0.00106166, 0.556999
572, 0.417172, 0.00106132, 0.55806
573, 0.416468, 0.00106126, 0.559121
574, 0.415716, 0.00106106, 0.560182
575, 0.414938, 0.00106078, 0.561243
576, 0.414278, 0.0010608, 0.562304
577, 0.413476, 0.00106044, 0.563364
578, 0.412738, 0.00106024, 0.564425
579, 0.412073, 0.00106022, 0.565485
580, 0.411274, 0.00105985, 0.566545
581, 0.410585, 0.00105975, 0.567604
582, 0.409875, 0.00105959, 0.568664
583, 0.409123, 0.0010593, 0.569723
584, 0.408491, 0.00105933, 0.570783
585, 0.407733, 0.00105901, 0.571842
586, 0.407035, 0.00105884, 0.5729
587, 0.406405, 0.00105885, 0.573959
588, 0.405657, 0.00105853, 0.575018
589, 0.405021, 0.0010585, 0.576076
590, 0.404347, 0.00105835, 0.577135
591, 0.403658, 0.00105817, 0.578193
592, 0.403092, 0.00105829, 0.579251
593, 0.402369, 0.00105799, 0.580309
594, 0.401745, 0.00105795, 0.581367
595, 0.401142, 0.00105796, 0.582425
596, 0.400475, 0.00105779, 0.583483
597, 0.399922, 0.00105791, 0.584541
598, 0.399274, 0.00105777, 0.585599
599, 0.398673, 0.00105775, 0.586656
600, 0.398131, 0.00105788, 0.587714
601, 0.397495, 0.00105775, 0.588772
602, 0.396963, 0.0010579, 0.58983
603, 0.396379, 0.00105789, 0.590888
604, 0.395806, 0.00105791, 0.591946
605, 0.395315, 0.00105815, 0.593004
606, 0.394713, 0.00105808, 0.594062
607, 0.394204, 0.00105825, 0.59512
608, 0.393674, 0.00105836, 0.596178
609, 0.393129, 0.00105843, 0.597237
610, 0.392682, 0.00105876, 0.598296
611, 0.392111, 0.00105874, 0.599354
612, 0.391623, 0.00105895, 0.600413
613, 0.391138, 0.00105916, 0.601473
614, 0.390617, 0.00105927, 0.602532
615, 0.390183, 0.00105961, 0.603591
616, 0.38966, 0.0010597, 0.604651
617, 0.389186, 0.00105993, 0.605711
618, 0.388741, 0.00106023, 0.606771
619, 0.388235, 0.00106036, 0.607832
620, 0.387803, 0.00106069, 0.608892
621, 0.387323, 0.00106088, 0.609953
622, 0.386852, 0.0010611, 0.611014
623, 0.386444, 0.00106148, 0.612076
624, 0.385941, 0.0010616, 0.613137
625, 0.385501, 0.0010619, 0.614199
626, 0.38506, 0.00106218, 0.615261
627, 0.384582, 0.00106236, 0.616324
628, 0.384167, 0.00106272, 0.617387
629, 0.383694, 0.00106291, 0.618449
630, 0.383234, 0.00106313, 0.619513
631, 0.382831, 0.00106351, 0.620576
632, 0.382332, 0.00106362, 0.62164
633, 0.381886, 0.00106388, 0.622704
634, 0.381455, 0.00106418, 0.623768
635, 0.380965, 0.0010643, 0.624832
636, 0.380528, 0.00106458, 0.625897
637, 0.380067, 0.00106478, 0.626961
