No, norma, norm_delta_time, elapsed_norm_time
454, 0.288775, 0.00309905, 1.18789
455, 0.28837, 0.00309885, 1.19099
456, 0.287984, 0.00309881, 1.19409
457, 0.287618, 0.00309905, 1.19718
458, 0.287244, 0.00309914, 1.20028
459, 0.28686, 0.00309919, 1.20338
460, 0.286506, 0.0030995, 1.20648
461, 0.286148, 0.00309983, 1.20958
462, 0.285775, 0.00309997, 1.21268
463, 0.285423, 0.00310034, 1.21578
464, 0.285082, 0.00310084, 1.21888
465, 0.284716, 0.00310105, 1.22198
466, 0.28437, 0.00310148, 1.22509
467, 0.284039, 0.00310208, 1.22819
468, 0.28368, 0.00310236, 1.23129
469, 0.283339, 0.00310284, 1.23439
470, 0.283013, 0.00310348, 1.2375
471, 0.282661, 0.00310382, 1.2406
472, 0.282327, 0.00310435, 1.2437
473, 0.282001, 0.00310495, 1.24681
474, 0.281657, 0.00310535, 1.24991
475, 0.281331, 0.00310593, 1.25302
476, 0.280999, 0.00310643, 1.25613
477, 0.280666, 0.0031069, 1.25923
478, 0.280345, 0.00310748, 1.26234
479, 0.280007, 0.00310785, 1.26545
480, 0.279686, 0.00310839, 1.26856
481, 0.279348, 0.00310871, 1.27167
482, 0.279024, 0.00310916, 1.27478
483, 0.278683, 0.00310939, 1.27789
484, 0.278345, 0.00310963, 1.28099
485, 0.278006, 0.0031098, 1.2841
486, 0.277649, 0.00310975, 1.28721
487, 0.277281, 0.00310953, 1.29032
488, 0.276899, 0.0031091, 1.29343
489, 0.276497, 0.00310841, 1.29654
490, 0.276076, 0.00310745, 1.29965
491, 0.275638, 0.00310623, 1.30276
492, 0.275186, 0.00310481, 1.30586
493, 0.274716, 0.00310313, 1.30896
494, 0.274219, 0.00310108, 1.31206
495, 0.273717, 0.00309892, 1.31516
496, 0.273223, 0.00309678, 1.31826
497, 0.272681, 0.00309404, 1.32135
498, 0.272152, 0.00309138, 1.32445
499, 0.271626, 0.0030887, 1.32753
500, 0.271065, 0.00308556, 1.33062
501, 0.270538, 0.00308275, 1.3337
502, 0.269967, 0.00307939, 1.33678
503, 0.269421, 0.00307626, 1.33986
504, 0.268864, 0.00307296, 1.34293
505, 0.268304, 0.00306958, 1.346
506, 0.267758, 0.00306634, 1.34907
507, 0.267189, 0.00306278, 1.35213
508, 0.266654, 0.0030596, 1.35519
509, 0.26608, 0.00305596, 1.35825
510, 0.265552, 0.00305282, 1.3613
511, 0.264979, 0.00304917, 1.36435
512, 0.264455, 0.00304609, 1.36739
513, 0.263886, 0.00304251, 1.37044
514, 0.263363, 0.00303946, 1.37348
515, 0.262803, 0.00303603, 1.37651
516, 0.262277, 0.00303301, 1.37954
517, 0.26173, 0.0030298, 1.38257
518, 0.261197, 0.00302681, 1.3856
519, 0.260665, 0.00302387, 1.38862
520, 0.260123, 0.00302089, 1.39165
521, 0.259609, 0.00301831, 1.39466
522, 0.259055, 0.00301532, 1.39768
523, 0.258562, 0.00301314, 1.40069
524, 0.257992, 0.00301014, 1.4037
525, 0.257496, 0.00300808, 1.40671
526, 0.256935, 0.00300537, 1.40972
527, 0.256422, 0.00300329, 1.41272
528, 0.255886, 0.00300104, 1.41572
529, 0.255354, 0.00299893, 1.41872
530, 0.254845, 0.00299716, 1.42172
531, 0.254296, 0.00299501, 1.42471
532, 0.253814, 0.00299371, 1.42771
533, 0.253252, 0.00299153, 1.4307
534, 0.252757, 0.00299018, 1.43369
535, 0.252234, 0.0029885, 1.43668
536, 0.251733, 0.00298708, 1.43966
537, 0.25126, 0.00298592, 1.44265
538, 0.250767, 0.00298441, 1.44563
539, 0.250358, 0.00298368, 1.44862
540, 0.249909, 0.00298216, 1.4516
541, 0.24956, 0.00298134, 1.45458
542, 0.24925, 0.00298031, 1.45756
543, 0.249028, 0.00297938, 1.46054
544, 0.248949, 0.00297885, 1.46352
545, 0.248972, 0.00297779, 1.4665
546, 0.249249, 0.00297745, 1.46947
547, 0.24973, 0.00297656, 1.47245
548, 0.250562, 0.00297609, 1.47543
549, 0.251788, 0.00297567, 1.4784
550, 0.253466, 0.00297506, 1.48138
551, 0.255742, 0.0029751, 1.48435
552, 0.258555, 0.00297434, 1.48733
553, 0.262065, 0.00297424, 1.4903
554, 0.266202, 0.00297396, 1.49327
555, 0.270934, 0.0029737, 1.49625
556, 0.276198, 0.00297392, 1.49922
557, 0.281732, 0.00297351, 1.5022
